case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_verification_budget,gnn_verification_tests_performed,gnn_verification_budget_exhausted,gnn_per_verification_threshold,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_023_3_Object_27665_img3_201525,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_023_3_Object_27665_img3_201525/img_3_tiff_2026_03_23_20_15_25_885235_249954.tiff,True,False,False,111.84132701562176,-5.106381098125591,176.49951215567137,16.94936362608343,0.010007748379054769,16.028106942655267,14.0,2.7043947723570715e-16,38.85057393927127,7760.425684042275,7799.276257981546,7819.559102063067,35.0,30.0,70.0,20.0,7567.0,7565.0,91189.0,91189.0,91189.0,15264.0,15264.0,20.0,7565.0,15264.0,,,,,,,,,,epoch_012,65,11200,4218,200,2,65,65,65,True,1.5384615384615384e-05,,,,,,41.06671083718538,3380.452368175611,0.3158871550112963,16.039210138842463,3363.9284421224147,,3421.203191857785,3424.720271024853,,,,,
Observation_23_March_2026/imgObs_024_3_Object_27665_img3_201623,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_024_3_Object_27665_img3_201623/img_3_tiff_2026_03_23_20_16_23_111084_755187.tiff,False,True,False,,,,,,,,,39.99718395061791,10889.96688707266,10929.964071023278,10951.712214038707,51.0,30.0,70.0,10.0,10086.0,10086.0,112751.0,112751.0,112751.0,21739.0,21739.0,,,,,112.08313912418048,-2.7169016081236013,175.70473006702127,16.965291668838354,0.008761303780115031,21.334463597268062,21,3.9993816614214844e-39,epoch_012,1,11200,10,0,0,0,65,1,False,1.5384615384615384e-05,6;7,2628;1851,2;1,0.003044392680749297;0.9343425631523132,17.05761924541891,40.206288918852806,25.307968957349658,0.32869703136384487,15.67425299435854,9.130580117926002,0.0005199108272790909,65.18556084483862,70.60142303816974,,,,,
Observation_23_March_2026/imgObs_025_3_Object_27665_img3_201755,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_025_3_Object_27665_img3_201755/img_3_tiff_2026_03_23_20_17_55_020611_729658.tiff,True,False,False,118.01518431532777,10.717729888937367,182.17151845639327,16.969427065195507,0.007355506746749931,20.088364337193816,19.0,9.218537511343695e-29,38.544225972145796,4361.224401043728,4399.768627015874,4403.545864974149,58.0,30.0,70.0,11.0,5158.0,5150.0,73345.0,73345.0,73345.0,8571.0,8571.0,11.0,5150.0,8571.0,,,,,,,,,,epoch_012,65,11200,4501,400,4,65,65,65,True,1.5384615384615384e-05,,,,,,40.871852077543736,3602.335877949372,0.3153979778289795,15.699213137850165,3586.153920041397,,3642.8923320490867,3646.5252209454775,,,,,
Observation_23_March_2026/imgObs_026_3_Object_27665_img4_201527,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_026_3_Object_27665_img4_201527/img_4_tiff_2026_03_23_20_15_27_620412_831293.tiff,True,False,False,111.84866275791015,-5.106375945919913,176.51616627744153,16.950301854641047,0.009675803321404702,16.9211168737327,14.0,2.7043947723570715e-16,38.15548599231988,7677.794027025811,7715.949513018131,7719.709897064604,32.0,30.0,70.0,20.0,7567.0,7565.0,91189.0,91189.0,91189.0,15069.0,15069.0,20.0,7565.0,15069.0,,,,,,,,,,epoch_012,65,11200,4178,100,2,65,65,65,True,1.5384615384615384e-05,,,,,,39.447544841095805,3360.5631911195815,0.32479804940521717,15.848861075937748,3344.224613858387,,3399.685937911272,3417.21961600706,,,,,
Observation_23_March_2026/imgObs_027_3_Object_27665_img4_201624,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_027_3_Object_27665_img4_201624/img_4_tiff_2026_03_23_20_16_24_847283_774244.tiff,True,True,True,112.09779060092411,-2.708119284492818,175.6845431375794,16.9347056368746,0.010287441183845036,44.64233060645105,20.0,2.0028126749603278e-31,39.00342795532197,9361.361120943911,9400.364548899233,9404.133702046238,53.0,30.0,70.0,11.0,11242.0,10365.0,111696.0,111696.0,111696.0,18398.0,18395.0,11.0,10365.0,18395.0,,112.14309434611492,-2.677230184403783,175.6528653850341,16.745445762901486,0.0028854364051955285,181.33953060864508,9,2.724296452555612e-10,epoch_012,1,11200,12,0,0,0,65,1,False,1.5384615384615384e-05,5;1,1623;757,2;3,0.1283266693353653;0.0399787500500679,16.620233190894087,40.240759029984474,26.931214844807982,0.3214369062334299,15.765941934660077,10.673246113583446,0.0005308538675308228,66.85053696855903,88.48440600559115,,0.045303745190807376,0.030889100089035004,0.03167775254530625,0.054790839261114235
Observation_23_March_2026/imgObs_028_3_Object_27665_img4_201756,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_028_3_Object_27665_img4_201756/img_4_tiff_2026_03_23_20_17_56_807614_392759.tiff,True,False,False,118.03645966573819,10.725513913921684,182.16861698485025,16.964274416847868,0.007247283150554746,28.085767073195093,20.0,2.0028126749603278e-31,39.08568702172488,3739.1602599527687,3778.2459469744936,3781.659124069847,58.0,30.0,70.0,4.0,5090.0,4353.0,57658.0,57658.0,57658.0,7356.0,7353.0,4.0,4353.0,7353.0,,,,,,,,,,epoch_012,65,11200,4327,200,0,65,65,65,True,1.5384615384615384e-05,,,,,,40.84433405660093,3475.466137053445,0.3243270330131054,15.711952932178974,3459.2620790936053,,3515.986144077033,3536.6361709311604,,,,,
Observation_23_March_2026/imgObs_029_4_Object_23405_img1_203001,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_029_4_Object_23405_img1_203001/img_1_tiff_2026_03_23_20_30_01_627706_980435.tiff,True,True,True,207.7869229386433,68.65429196686688,83.00047502354136,16.96585036365286,0.008110960403743732,27.10197449933532,22.0,6.296214782227928e-37,38.114966941066086,589.0152120264247,627.1301789674908,649.6445049997419,30.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1149.0,1147.0,3.0,496.0,1147.0,,207.79842635764678,68.65550652815224,82.9888579742069,16.96564714247203,0.008210849039690089,22.151690130384573,22,6.617364651258399e-42,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9695420265197754;0.9002625346183777,16.99313720635282,39.25005695782602,17.511796904727817,0.3225570544600487,15.73622296564281,1.2823990546166897,0.0005899928510189056,56.439296808093786,60.11314503848553,,0.011503419003474846,0.0012145612853657894,0.011617049334461171,0.0043596654442425295
Observation_23_March_2026/imgObs_030_4_Object_23405_img1_203051,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_030_4_Object_23405_img1_203051/img_1_tiff_2026_03_23_20_30_51_914497_433571.tiff,True,True,True,207.9900019077709,68.64095981595757,82.97988602125763,16.97600039196339,0.006570035533096391,28.81966762956233,22.0,1.0693231521458648e-37,38.59247197397053,544.0088029718027,582.6012749457732,586.2393389688805,29.0,29.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1054.0,1052.0,3.0,496.0,1052.0,,208.00352933631814,68.64358181409003,82.97191173771141,16.9753073657316,0.006845085110869338,20.852817688926457,22,1.123865921435158e-42,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9392855167388916;0.9250872135162354,16.999176681844524,39.07671780325472,17.53816707059741,0.3146571107208729,15.763972885906696,1.2890289071947336,0.0006200280040502548,56.30022776313126,76.8612080719322,,0.013527428547234877,0.0026219981324544506,0.00797428354621843,0.005580840651765901
Observation_23_March_2026/imgObs_031_4_Object_23405_img1_203140,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_031_4_Object_23405_img1_203140/img_1_tiff_2026_03_23_20_31_40_470540_675851.tiff,True,True,True,208.1618402230337,68.67238296393879,82.98732170114069,16.96739775751337,0.00794136648332987,23.50119351211869,22.0,1.6507716675007996e-38,39.15383596904576,471.38893394730985,510.5427699163556,537.7383619779721,28.0,28.0,70.0,3.0,677.0,427.0,6037.0,6037.0,6037.0,910.0,908.0,3.0,427.0,908.0,,208.17111016565968,68.67372142473518,82.98042789638724,16.9672268269907,0.008046988120306596,19.58846038560497,22,1.734972274238917e-43,epoch_012,13,11200,688,0,0,12,65,13,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9375832080841064;0.9271016120910645,17.000292601710907,39.09054794348776,565.5478050466627,0.3176468890160322,15.75156208127737,549.3145070504397,0.0005399342626333237,604.3207061011344,607.9807449132204,,0.009269942625991234,0.0013384607963899953,0.00689380475344592,0.003627351459582771
Observation_23_March_2026/imgObs_032_4_Object_23405_img1_203232,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_032_4_Object_23405_img1_203232/img_1_tiff_2026_03_23_20_32_32_495852_526687.tiff,False,True,False,,,,,,,,,37.993147037923336,152.38565695472062,190.37880399264395,194.18137799948454,21.0,21.0,70.0,70.0,1464.0,1464.0,4175.0,4175.0,4175.0,124.0,124.0,,,,,208.37394197313535,68.68475772814956,82.99850221898184,16.979994787586634,0.006175268817593538,17.919976550518633,12,3.744581545797635e-20,epoch_012,4,11200,127,0,1,3,65,4,False,1.5384615384615384e-05,6;3,642;338,4;2,0.0004795679706148803;0.1531301736831665,17.02239222567816,39.12513796240091,119.05425903387368,0.3216569311916828,15.819072024896741,102.73929196409881,0.0005499459803104401,157.8577400650829,182.7774520497769,,,,,
Observation_23_March_2026/imgObs_033_4_Object_23405_img2_203003,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_033_4_Object_23405_img2_203003/img_2_tiff_2026_03_23_20_30_03_357894_547929.tiff,True,True,True,207.79352767092072,68.64795913492972,82.9836370438819,16.980108861370567,0.005358958819327987,44.20750240170383,22.0,6.296214782227928e-37,38.24051597621292,593.7885669991374,632.0290829753503,635.7123568886891,33.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1156.0,1154.0,3.0,496.0,1154.0,,207.80651939147234,68.65060101554599,82.97470103962289,16.979177584781777,0.005678773759452979,39.766416914626284,22,6.617364651258399e-42,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9373044967651367;0.921605110168457,16.993768120045626,40.88629293255508,17.636585980653763,0.31376699917018414,15.873132040724158,1.2830689083784819,0.0005699694156646729,58.20911191403866,75.2803219947964,,0.012991720551610797,0.0026418806162666897,0.008936004259012975,0.005417763881827262
Observation_23_March_2026/imgObs_034_4_Object_23405_img2_203053,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_034_4_Object_23405_img2_203053/img_2_tiff_2026_03_23_20_30_53_681284_348614.tiff,True,True,True,207.99952514109518,68.64406301914512,82.98671655631776,16.972779637451993,0.0073008427760471025,28.484066000898377,23.0,9.01983432580994e-40,37.98981697764248,543.3541790116578,581.3439959893003,603.6714429501444,32.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1048.0,1046.0,3.0,496.0,1046.0,,208.0081636040026,68.647085108194,82.98184680210845,16.972467486285364,0.007397935782939411,23.818667468994946,23,9.479907355813121e-45,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9703473448753357;0.9037417769432068,16.997027712784014,41.006891056895256,17.965523060411215,0.31341705471277237,16.181608894839883,1.3012290000915527,0.0005601905286312103,58.6589970625937,80.75047400780022,,0.008638462907413214,0.0030220890488834584,0.004869754209309463,0.0043620718530396506
Observation_23_March_2026/imgObs_035_4_Object_23405_img2_203142,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_035_4_Object_23405_img2_203142/img_2_tiff_2026_03_23_20_31_42_203616_669938.tiff,True,True,True,208.1781433076657,68.66326572776423,82.98703754069838,16.9639547805729,0.007600092529017435,24.64995086253534,16.0,1.0008989215489003e-23,37.91206807363778,472.47268503997475,510.38475311361253,537.8412699792534,25.0,25.0,70.0,3.0,677.0,427.0,6037.0,6037.0,6037.0,916.0,914.0,3.0,427.0,914.0,,208.18813604845013,68.66483273832283,82.97649982575645,16.963525700736188,0.007725897352847008,20.151515410942075,16,1.051951588696705e-28,epoch_012,2,11200,99,0,0,1,65,2,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9696998000144958;0.9057167172431946,16.994843116000553,39.654904045164585,95.88990197516978,0.3134880680590868,15.930901048704982,79.47848504409194,0.0005299225449562073,135.23131795227528,163.19172410294414,,0.009992740784440457,0.001567010558602533,0.010537714941932563,0.003959034842784628
Observation_23_March_2026/imgObs_036_4_Object_23405_img2_203234,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_036_4_Object_23405_img2_203234/img_2_tiff_2026_03_23_20_32_34_228310_137929.tiff,True,True,True,208.10723392844218,68.9089535077203,83.1302571466084,16.963461411495196,0.007926216416654848,32.3405465918971,21.0,2.111854626649457e-36,37.93032898101956,334.1494830092415,372.0798119902611,401.61752002313733,27.0,27.0,70.0,3.0,542.0,352.0,5154.0,5154.0,5154.0,632.0,631.0,3.0,352.0,631.0,,208.12381567511807,68.90956687060695,83.11842104792967,16.963402117581786,0.008164530090131874,24.26597462107436,21,2.2195736070556302e-41,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.941429078578949;0.9267854690551758,16.98846981658026,38.98255992680788,17.444617114961147,0.3189768176525831,15.625473810359836,1.3206279836595058,0.0005092006176710129,56.108200224116445,61.7075499612838,,0.016581746675882414,0.0006133628866535901,0.011836098678728035,0.005998317924055413
Observation_23_March_2026/imgObs_037_4_Object_23405_img3_203005,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_037_4_Object_23405_img3_203005/img_3_tiff_2026_03_23_20_30_05_091667_850468.tiff,True,True,True,207.79865199875513,68.64611210855666,82.98787255790681,16.980857674846398,0.005409822367647071,41.59681212632772,22.0,6.296214782227928e-37,38.074976997449994,596.1235049180686,634.1984819155186,637.8429679898545,31.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1162.0,1160.0,3.0,496.0,1160.0,,207.8089706259873,68.64786547115908,82.98111941966239,16.98045771581296,0.005574760266231588,38.87404826619203,22,6.617364651258399e-42,epoch_012,2,11200,99,0,0,1,65,2,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.969342827796936;0.9116794466972351,16.994021549847943,39.46087486110628,96.2138301692903,0.3207968547940254,15.989290084689856,79.73756291903555,0.0006111804395914078,135.35390817560256,165.78124091029167,,0.010318627232180688,0.0017533626024146542,0.006753138244420143,0.004146135100452277
Observation_23_March_2026/imgObs_038_4_Object_23405_img3_203055,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_038_4_Object_23405_img3_203055/img_3_tiff_2026_03_23_20_30_55_383044_564740.tiff,True,True,True,208.00529332188898,68.64236383715856,82.98347872465953,16.969535013711862,0.0069867445114086225,26.993310223254618,22.0,6.296214782227928e-37,39.61141197942197,540.9181120339781,580.5295240134001,604.4805359560996,30.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1044.0,1042.0,3.0,496.0,1042.0,,208.01546105623748,68.64600670814016,82.97609374150296,16.96888959398361,0.007237940742939724,19.57778181100959,22,6.617364651258399e-42,epoch_012,26,11200,675,0,0,25,65,26,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9384368062019348;0.9244756698608398,16.99619018684769,39.64635403826833,563.2716261316091,0.3145767841488123,15.854652039706707,546.9333988148719,0.0005599576979875565,602.6034033857286,606.198760913685,,0.01016773434849938,0.003642870981607871,0.007384983156569547,0.005194252914607457
Observation_23_March_2026/imgObs_039_4_Object_23405_img3_203143,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_039_4_Object_23405_img3_203143/img_3_tiff_2026_03_23_20_31_43_946836_915390.tiff,True,True,True,208.1806925703202,68.66662485397656,82.98825458317921,16.971990238931912,0.00679648114530332,27.234445416109796,23.0,9.01983432580994e-40,37.97377797309309,471.74030099995434,509.71407897304744,534.2745849629864,31.0,30.0,70.0,3.0,677.0,427.0,6037.0,6037.0,6037.0,905.0,903.0,3.0,427.0,903.0,,208.19242475179433,68.66853323512987,82.98109333129833,16.971603723760676,0.006987817199273061,21.53190690914221,23,9.479907355813121e-45,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9697837829589844;0.9085549712181091,16.99872571656772,39.804662112146616,17.590276896953583,0.3244769759476185,15.810912009328604,1.282338984310627,0.0005599576979875565,57.07046203315258,60.60374993830919,,0.011732181474144454,0.0019083811533135986,0.007161251880887676,0.004675147786645837
Observation_23_March_2026/imgObs_040_4_Object_23405_img3_203235,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_040_4_Object_23405_img3_203235/img_3_tiff_2026_03_23_20_32_35_962067_742555.tiff,True,True,True,208.12026266855577,68.91203414178362,83.12894211895271,16.960792119532123,0.008547657111606186,27.544715350924793,21.0,1.3067214020367568e-35,38.02562702912837,312.3846410308033,350.4102680599317,354.2871519457549,28.0,28.0,70.0,3.0,380.0,244.0,3206.0,3206.0,3206.0,610.0,609.0,3.0,244.0,609.0,,208.1333261868436,68.91274087095124,83.11277407380335,16.960784305402793,0.0086959880068544,21.733723104090014,21,1.3733731001821184e-40,epoch_012,13,11200,688,0,0,12,65,13,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.939805269241333;0.9298048615455627,17.00675606794308,39.25093705765903,569.5421709679067,0.32012793235480785,15.780202113091946,553.266042843461,0.0005599576979875565,608.4729800932109,633.9176478795707,,0.013063518287822262,0.0007067291676179366,0.016168045149356658,0.0047530252927501645
Observation_23_March_2026/imgObs_041_4_Object_23405_img4_203006,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_041_4_Object_23405_img4_203006/img_4_tiff_2026_03_23_20_30_06_826457_037087.tiff,True,True,True,207.81173303710875,68.6450846966038,82.9784065698774,16.988056828146977,0.00528338667919101,24.39067242409116,23.0,9.01983432580994e-40,38.44056406524032,590.584988007322,629.0255520725623,634.6956370398402,30.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1148.0,1146.0,3.0,496.0,1146.0,,207.81884852253168,68.64741618007271,82.97366550118124,16.987621765349573,0.0053742594889311145,20.944943850924695,23,9.479907355813121e-45,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9692150354385376;0.9021489024162292,17.000179487213487,39.54394510947168,17.680014949291945,0.31426711939275265,15.905299922451377,1.2953479308634996,0.0004800967872142792,56.90969293937087,85.13694605790079,,0.007115485422929169,0.002331483468907436,0.004741068696148432,0.0034855009794850455
Observation_23_March_2026/imgObs_042_4_Object_23405_img4_203057,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_042_4_Object_23405_img4_203057/img_4_tiff_2026_03_23_20_30_57_118583_405156.tiff,True,True,True,208.00784919788597,68.64146075603973,82.98455792782359,16.966449721122643,0.007320419974759132,29.73810961533724,21.0,3.8052861317873226e-34,38.69853098876774,544.2680689739063,582.9665999626741,586.7376340320334,31.0,30.0,70.0,3.0,884.0,496.0,6615.0,6615.0,6615.0,1050.0,1048.0,3.0,496.0,1048.0,,208.01993615941745,68.64499103818453,82.97529841269487,16.965528659070944,0.007646051322453446,21.85929932964266,21,3.9993816614214844e-39,epoch_012,2,11200,99,0,0,1,65,2,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9699057340621948;0.9053921699523926,16.999402390475186,39.60083401761949,95.66386393271387,0.30741794034838676,15.398635063320398,79.78534302674234,0.0005299225449562073,134.95728000998497,155.6447301991284,,0.012086961531480256,0.003530282144794228,0.009259515128718476,0.00564255133977084
Observation_23_March_2026/imgObs_043_4_Object_23405_img4_203145,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_043_4_Object_23405_img4_203145/img_4_tiff_2026_03_23_20_31_45_673931_197431.tiff,True,True,True,208.1878767959923,68.66195085693009,82.99075297955491,16.973648015929985,0.006487327654570277,28.856427123982257,22.0,1.0693231521458648e-37,38.6482710018754,468.4909419156611,507.1392129175365,510.8436680166051,29.0,29.0,70.0,3.0,677.0,427.0,6037.0,6037.0,6037.0,903.0,901.0,3.0,427.0,901.0,,208.20077019944227,68.66467983331752,82.98265496256329,16.97305368264097,0.00674212527890846,21.39169465396923,22,1.123865921435158e-42,epoch_012,26,11200,675,0,0,25,65,26,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9389916062355042;0.9264934062957764,16.995786191931725,39.29595719091594,565.7643340528011,0.3158880863338709,16.0648999735713,549.2131181526929,0.0005499459803104401,604.7444031573832,633.0455760471523,,0.012893403449965035,0.0027289763874307482,0.00809801699162449,0.005427245870802089
Observation_23_March_2026/imgObs_044_4_Object_23405_img4_203237,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_044_4_Object_23405_img4_203237/img_4_tiff_2026_03_23_20_32_37_697626_260950.tiff,True,True,True,208.12935359567985,68.91252467469181,83.11537904062787,16.96237623900782,0.0080508164236218,26.07712513246552,20.0,4.36889365282011e-32,38.57425204478204,314.14139503613114,352.7156470809132,366.50158395059407,29.0,29.0,70.0,3.0,380.0,244.0,3206.0,3206.0,3206.0,612.0,611.0,3.0,244.0,611.0,,208.1394273979264,68.91483722477267,83.1053488349838,16.962057279124352,0.008380954466954032,21.175824402122924,20,4.591737007588061e-37,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,4;5,642;1743,1;1,0.9394623041152954;0.9301722645759583,17.01151801318265,40.255998028442264,17.649356042966247,0.31366804614663124,15.87423193268478,1.2931989040225744,0.0005601905286312103,57.59168602526188,61.19457515887916,,0.010073802246552077,0.002312550080858955,0.010030205644071088,0.0042992304989478295
Observation_23_March_2026/imgObs_045_5_Object_27561_img1_204312,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_045_5_Object_27561_img1_204312/img_1_tiff_2026_03_23_20_43_12_393495_514921.tiff,True,True,True,222.93832327569274,37.26941446700561,236.03210662764934,17.00652513438642,0.006410803152477093,133.47477471969765,18.0,5.4124840213322345e-30,37.8944780677557,134.72864602226764,172.62312409002334,176.51072598528117,24.0,24.0,70.0,1.0,240.0,183.0,3419.0,3419.0,3419.0,245.0,243.0,1.0,183.0,243.0,,222.93136392336754,37.26820818121455,236.03005340550078,17.0781808996622,-0.0012958277762887566,126.9334774760207,16,2.6222032877373854e-29,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,3;6,269;1397,1;1,0.9961161613464355;0.9889349341392517,17.245559626126454,39.449285017326474,17.660885117948055,0.3264171537011862,15.887040877714753,1.2739188969135284,0.0005599576979875565,56.78375298157334,71.65881292894483,,0.006959352325196733,0.0012062857910635216,0.0020532221485609625,0.005668122800070114
Observation_23_March_2026/imgObs_046_5_Object_27561_img1_204400,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_046_5_Object_27561_img1_204400/img_1_tiff_2026_03_23_20_44_00_946454_767476.tiff,True,True,True,226.61416267230334,34.875608688626215,234.0425174083265,17.011813085070084,0.005884109802370285,148.6346121311946,17.0,1.8390802835730414e-26,38.14185597002506,72.54939898848534,110.6912549585104,114.4142389530316,25.0,25.0,70.0,1.0,120.0,77.0,822.0,822.0,822.0,140.0,138.0,1.0,77.0,138.0,,226.60537186492766,34.86530353884214,234.04761973855523,17.013086079492986,0.0070189943805160325,142.20385438565015,17,1.9328859132464646e-31,epoch_012,10,11200,282,0,0,9,65,10,False,1.5384615384615384e-05,6;7,1655;2309,10;2,0.002170347608625889;0.2774932384490967,17.030286194090873,39.24535703845322,246.99422996491194,0.32001687213778496,15.730552142485976,230.7749220635742,0.0004898756742477417,285.9195701312274,317.4978739116341,,0.008790807375675058,0.01030514978407382,0.005102330228737628,0.01257834152479638
Observation_23_March_2026/imgObs_047_5_Object_27561_img1_204449,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_047_5_Object_27561_img1_204449/img_1_tiff_2026_03_23_20_44_49_502403_613795.tiff,True,True,True,225.37280304894273,35.83633757718191,234.86873223375517,16.98317401995422,0.0076194201217571885,62.55324732541398,17.0,2.2593004480989701e-29,37.89573907852173,101.74000903498381,139.63574811350554,143.37195304688066,21.0,21.0,70.0,1.0,160.0,135.0,2123.0,2123.0,2123.0,189.0,188.0,1.0,135.0,188.0,,225.37636090484702,35.832066410232386,234.84200091620605,17.028407173729374,0.006292648892217527,138.9840129639748,17,2.3745401703929935e-34,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,2;1,269;273,1;1,0.988792896270752;0.9875329732894897,17.11842550238788,39.092847844585776,17.767645185813308,0.33118599094450474,15.975860878825188,1.294909045100212,0.0005201436579227448,56.52930703945458,60.13545417226851,,0.0035578559042903635,0.0042711669495218985,0.02673131754912106,0.005153897663184331
