case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_verification_budget,gnn_verification_tests_performed,gnn_verification_budget_exhausted,gnn_per_verification_threshold,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_105_Test_constellations_Exposure_1430ms_img2_212702,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_105_Test_constellations_Exposure_1430ms_img2_212702/img_2_tiff_2026_03_23_21_27_02_592894_486372.tiff,True,True,True,111.6536567529082,28.609598726456515,312.62789894543533,17.014133277394087,0.005810658667918461,124.81686300187536,19.0,9.218537511343695e-29,39.42140098661184,3.123984090052545,42.54538507666439,55.129909073002636,74.0,30.0,70.0,1.0,24.0,15.0,180.0,180.0,180.0,1.0,1.0,1.0,15.0,1.0,,111.66671423587285,28.574551425524433,312.6190912965971,16.9588173298708,0.008156320043726684,23.40625608355392,22,6.617364651258399e-42,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,590;535,1;1,0.9976546764373779;0.9893947243690491,17.074605925714934,41.697937063872814,17.69399200566113,0.32340711914002895,15.87343099527061,1.3321361038833857,0.0005599576979875565,59.068521950393915,71.06728409416974,,0.013057482964640599,0.035047300932081527,0.008807648838228488,0.0368749521027271
Observation_23_March_2026/imgObs_106_Test_constellations_Exposure_1430ms_img2_213032,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_106_Test_constellations_Exposure_1430ms_img2_213032/img_2_tiff_2026_03_23_21_30_32_366610_387596.tiff,True,True,True,176.23920714076445,50.508413341451245,98.40246901596868,16.967867362020662,0.007529801531444719,17.98032735159512,25.0,1.1616603334566845e-45,40.08906404487789,59.14922198280692,99.23828602768481,103.28102996572852,44.0,30.0,70.0,1.0,288.0,115.0,1412.0,1412.0,1412.0,102.0,99.0,1.0,115.0,99.0,,176.2383166997861,50.509656519340545,98.40297429755421,16.968552648248966,0.007399088453682312,17.65401812430909,24,1.166728717493111e-47,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,7;5,1892;1907,1;1,0.7851454615592957;0.7273063063621521,17.048505979736046,40.150603046640754,18.065958051010966,0.3316369839012623,16.22723718173802,1.339504960924387,0.0006998889148235321,57.88492411375046,81.5250629093498,,0.0008904409783383471,0.0012431778893002843,0.0005052815855322024,0.0013660767869021428
Observation_23_March_2026/imgObs_107_Test_constellations_Exposure_1430ms_img2_213517,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_107_Test_constellations_Exposure_1430ms_img2_213517/img_2_tiff_2026_03_23_21_35_17_287670_862032.tiff,True,False,False,91.30292030398225,5.343813643156808,216.2979053101775,16.971158583888478,0.008105880592800407,44.54406814121111,16.0,4.112971247381592e-21,41.47984797600657,140.29860799200833,181.7784559680149,185.43024396058172,100.0,30.0,70.0,1.0,304.0,167.0,2413.0,2413.0,2413.0,264.0,261.0,1.0,167.0,261.0,,,,,,,,,,epoch_014,65,11200,2341,0,1,65,65,65,True,1.5384615384615384e-05,,,,,,44.80350390076637,1896.2361000012606,0.2945270389318466,16.12854888662696,1879.6493569388986,,1940.7450768630952,1958.943631965667,,,,,
Observation_23_March_2026/imgObs_108_Test_constellations_Exposure_1430ms_img2_214014,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_108_Test_constellations_Exposure_1430ms_img2_214014/img_2_tiff_2026_03_23_21_40_14_733423_810279.tiff,True,True,True,196.81887663601142,63.95371545813802,90.40214862543647,16.960910807428757,0.008714260474802237,23.65103259710488,22.0,6.296214782227928e-37,38.674150011502206,19.420343916863203,58.09449392836541,61.975930002518,62.0,30.0,70.0,9.0,311.0,262.0,627.0,627.0,627.0,12.0,11.0,9.0,262.0,11.0,,196.81784539687789,63.951104346917774,90.40163500451676,16.961782048943245,0.008571498240354419,21.686795326023415,22,6.617364651258399e-42,epoch_014,41,11200,1723,100,3,40,65,41,False,1.5384615384615384e-05,1;7,338;1743,7;7,0.01741762086749077;0.028011703863739967,16.98330232554025,41.70568590052426,1424.1645210422575,0.32538617961108685,15.972100896760821,1407.6987858861685,0.0005401670932769775,1465.5448207631707,1487.7721448428929,,0.0010312391335389748,0.002611111220247153,0.0005136209197047492,0.0026500869926991176
Observation_23_March_2026/imgObs_109_Test_constellations_Exposure_1430ms_img3_212705,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_109_Test_constellations_Exposure_1430ms_img3_212705/img_3_tiff_2026_03_23_21_27_05_721323_068806.tiff,True,True,True,111.68096379733332,28.577177462723036,312.61016781666757,16.96431273713669,0.007207800128836224,24.167976833265538,22.0,6.296214782227928e-37,38.81570801604539,26.39609295874834,65.21180097479373,93.5730419587344,76.0,30.0,70.0,1.0,90.0,57.0,1156.0,1156.0,1156.0,39.0,38.0,1.0,57.0,38.0,,111.68001769071427,28.578321783134005,312.6107208636838,16.964544532264362,0.007417697872839451,23.73137696824031,22,6.617364651258399e-42,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;4,590;306,1;1,0.9965494871139526;0.9932093620300293,17.057574745929262,42.53624798730016,18.08181800879538,0.351916067302227,16.24662708491087,1.3175560161471367,0.0005899928510189056,60.26614992879331,71.20941183529794,,0.0009461066190539213,0.001144320410968902,0.000553047016239816,0.00141413114350468
Observation_23_March_2026/imgObs_110_Test_constellations_Exposure_1430ms_img3_213035,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_110_Test_constellations_Exposure_1430ms_img3_213035/img_3_tiff_2026_03_23_21_30_35_498750_985278.tiff,True,True,True,176.25122102307404,50.50728289916018,98.40649016482608,16.967688223491947,0.007686422426979983,20.3812111821104,27.0,7.360367202278397e-52,39.6432300331071,59.53342793509364,99.17665796820074,129.08082001376897,45.0,30.0,70.0,1.0,288.0,115.0,1412.0,1412.0,1412.0,103.0,100.0,1.0,115.0,100.0,,176.2527086767393,50.50889341721537,98.40642658936646,16.9678684003548,0.007695870392478143,19.462415297958156,26,1.0713466828915496e-53,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,7;5,1892;1907,1;1,0.7797990441322327;0.725318431854248,17.041110411248557,41.06283304281533,18.13356694765389,0.30063698068261147,16.27084705978632,1.368734985589981,0.0005501788109540939,58.895763009786606,84.11346492357552,,0.001487653665265043,0.0016105180551875264,6.357545962032418e-05,0.0018678538192465558
Observation_23_March_2026/imgObs_111_Test_constellations_Exposure_1430ms_img3_213520,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_111_Test_constellations_Exposure_1430ms_img3_213520/img_3_tiff_2026_03_23_21_35_20_418746_039755.tiff,True,False,False,91.35295561091164,5.427337601485285,216.32697426805964,16.96026871036753,0.007808466175450826,30.812493079736278,12.0,1.0389073029707829e-11,39.03171606361866,4639.67176200822,4678.703478071839,4682.555504026823,76.0,30.0,70.0,24.0,6202.0,6190.0,81846.0,81846.0,81846.0,8701.0,8700.0,24.0,6190.0,8700.0,,,,,,,,,,epoch_014,65,11200,2543,0,6,65,65,65,True,1.5384615384615384e-05,,,,,,42.34606004320085,2074.2378861177713,0.32350607216358185,16.307886922731996,2057.4377649463713,,2116.2604400888085,2149.723014095798,,,,,
Observation_23_March_2026/imgObs_112_Test_constellations_Exposure_1430ms_img3_214017,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_112_Test_constellations_Exposure_1430ms_img3_214017/img_3_tiff_2026_03_23_21_40_17_863743_352512.tiff,True,True,True,196.83611573212738,63.95463501441072,90.40825638806263,16.96118821785877,0.008650452281423887,26.389739795735387,22.0,6.296214782227928e-37,38.558922009542584,18.89649999793619,57.455422007478774,61.16676889359951,60.0,30.0,70.0,9.0,311.0,262.0,627.0,627.0,627.0,11.0,10.0,9.0,262.0,10.0,,196.83391549916237,63.95115589381916,90.40687062607213,16.961622024374204,0.00858907368452984,23.01427554669838,22,6.617364651258399e-42,epoch_014,42,11200,1712,100,3,41,65,42,False,1.5384615384615384e-05,1;7,338;1743,6;7,0.019809165969491005;0.025567779317498207,16.97617857928133,40.67939706146717,1392.6959459204227,0.3302858676761389,16.114459140226245,1376.082783099264,0.0005399342626333237,1433.0450571142137,1454.0120540186763,,0.0022002329650092634,0.0034791205915567502,0.001385761990491119,0.003610777623840675
Observation_23_March_2026/imgObs_113_Test_constellations_Exposure_1430ms_img4_212708,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_113_Test_constellations_Exposure_1430ms_img4_212708/img_4_tiff_2026_03_23_21_27_08_851331_828414.tiff,True,True,True,111.69488976740533,28.578667771044728,312.5996806124624,16.961835469450612,0.007866307607194494,21.2325002535638,22.0,6.296214782227928e-37,38.914567907340825,45.25247297715396,84.16704088449478,87.64780091587454,71.0,30.0,70.0,4.0,154.0,136.0,2007.0,2007.0,2007.0,62.0,61.0,4.0,136.0,61.0,,111.69361731221248,28.579680281122727,312.60227182811855,16.961905129251754,0.008077181983006798,20.6497496242216,22,6.617364651258399e-42,epoch_014,1,11200,2,0,0,0,65,1,False,1.5384615384615384e-05,3;0,535;22,1;3,0.7585369348526001;0.03174148499965668,17.056815979577472,41.69146716594696,19.338273908942938,0.3277161158621311,15.950520057231188,2.8886389918625355,0.0005199108272790909,60.70202495902777,86.80273592472076,,0.0012724551928471328,0.0010125100779987406,0.0025912156561389565,0.0015079104960192347
Observation_23_March_2026/imgObs_114_Test_constellations_Exposure_1430ms_img4_213038,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_114_Test_constellations_Exposure_1430ms_img4_213038/img_4_tiff_2026_03_23_21_30_38_682543_960847.tiff,True,True,True,176.26769100070578,50.504553701613595,98.39891020042107,16.96651724928938,0.007669609389955081,20.0698302925835,25.0,1.1616603334566845e-45,38.5370320873335,57.991015957668424,96.52804804500192,100.31797306146473,50.0,30.0,70.0,1.0,288.0,115.0,1412.0,1412.0,1412.0,98.0,97.0,1.0,115.0,97.0,,176.26606885049011,50.50644270007091,98.40037506056586,16.96682837834022,0.007680639278359703,18.674270694837897,24,1.166728717493111e-47,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,3;4,349;1093,1;1,0.8146860003471375;0.8006321787834167,17.035687577067034,40.17610289156437,17.83151994459331,0.3284960985183716,16.01490005850792,1.322146039456129,0.0005399342626333237,57.67912673763931,81.45266305655241,,0.0016221502156668066,0.0018889984573178253,0.0014648601447930787,0.0021523726755852475
Observation_23_March_2026/imgObs_115_Test_constellations_Exposure_1430ms_img4_213523,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_115_Test_constellations_Exposure_1430ms_img4_213523/img_4_tiff_2026_03_23_21_35_23_549777_887890.tiff,False,False,True,,,,,,,,,49.73193199839443,24581.2137509929,24630.945682991296,24634.55354096368,170.0,30.0,70.0,20.0,14043.0,14043.0,163980.0,163980.0,163980.0,44159.0,44159.0,,,,,,,,,,,,,epoch_014,65,11200,2018,0,5,65,65,65,True,1.5384615384615384e-05,,,,,,53.600058890879154,1644.0768919419497,0.28186687268316746,15.949030173942447,1627.6774068828672,,1697.3950839601457,1701.1399250477552,,,,,
Observation_23_March_2026/imgObs_116_Test_constellations_Exposure_1430ms_img4_214020,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_116_Test_constellations_Exposure_1430ms_img4_214020/img_4_tiff_2026_03_23_21_40_20_995568_706494.tiff,False,True,False,,,,,,,,,38.81601803004742,520.3639490064234,559.1799670364708,580.5529800709337,61.0,30.0,70.0,70.0,2654.0,2654.0,29180.0,29180.0,29180.0,637.0,637.0,,,,,196.84639816612483,63.95232400573828,90.41366844863177,16.961606589561338,0.00866855526681276,17.882135084965764,22,6.617364651258399e-42,epoch_014,49,11200,2305,100,4,48,65,49,False,1.5384615384615384e-05,1;3,338;424,6;8,0.01902681216597557;0.017384199425578117,17.036236255173076,40.90406489558518,1853.9489200338721,0.31984690576791763,16.015490051358938,1837.4451447743922,0.0005499459803104401,1894.5331380236894,1898.2758091297,,,,,
Observation_23_March_2026/imgObs_117_Test_constellations_Exposure_33ms_img1_214537,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_117_Test_constellations_Exposure_33ms_img1_214537/img_1_tiff_2026_03_23_21_45_37_238938_125787.tiff,False,True,False,,,,,,,,,38.14376599621028,120.86772499606013,159.0114909922704,162.86967601627111,6.0,6.0,15.0,15.0,379.0,379.0,6756.0,6756.0,6756.0,156.0,156.0,,,,,136.5690672164195,37.820104694752025,141.1021582566426,16.912766374315552,0.010296154177765639,20.20366554870074,5,2.8042110192813655e-07,epoch_014,1,6000,0,0,0,0,65,1,False,1.5384615384615384e-05,1;4,407;887,1;1,0.8613703846931458;0.8515018224716187,16.987535005579776,39.12077401764691,11.806773953139782,0.32853614538908005,9.960324969142675,1.3457851018756628,0.0005499459803104401,50.59901182539761,54.42560091614723,,,,,
Observation_23_March_2026/imgObs_118_Test_constellations_Exposure_33ms_img1_214751,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_118_Test_constellations_Exposure_33ms_img1_214751/img_1_tiff_2026_03_23_21_47_51_216687_494603.tiff,False,True,False,,,,,,,,,38.573571015149355,430.90246990323067,469.47604091838,473.3276260085404,5.0,5.0,5.0,5.0,760.0,760.0,9736.0,9736.0,9736.0,817.0,817.0,,,,,161.52327489038777,16.13820335760072,205.4075898459317,16.97026059193222,0.005229532896590354,18.73417838731871,4,0.00016233756092933925,epoch_014,16,4000,687,0,0,15,65,16,False,1.5384615384615384e-05,0;1,48;96,1;3,0.1274767816066742;0.0968557596206665,16.983970606671665,37.91760699823499,555.4776210337877,0.3189470153301954,7.53446901217103,547.451235819608,0.0005399342626333237,593.0762810166925,596.9515899196267,,,,,
Observation_23_March_2026/imgObs_119_Test_constellations_Exposure_33ms_img2_214537,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_119_Test_constellations_Exposure_33ms_img2_214537/img_2_tiff_2026_03_23_21_45_37_453494_276107.tiff,False,True,False,,,,,,,,,37.90963895153254,62.6196920638904,100.52933101542294,127.34726897906512,5.0,5.0,5.0,5.0,139.0,139.0,2256.0,2256.0,2256.0,97.0,97.0,,,,,136.56555677860618,37.821212432377735,141.0804394543086,16.94095407232865,0.009382154058423627,6.596018018480776,4,0.00016233756092933925,epoch_014,1,4000,0,0,0,0,65,1,False,1.5384615384615384e-05,1;0,407;197,1;1,0.945210337638855;0.8470578193664551,17.03610030299958,38.61964889802039,9.405148914083838,0.33235689625144005,7.5955691281706095,1.296045957133174,0.0006200280040502548,47.692440915852785,51.54770193621516,,,,,
Observation_23_March_2026/imgObs_120_Test_constellations_Exposure_33ms_img2_214751,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_120_Test_constellations_Exposure_33ms_img2_214751/img_2_tiff_2026_03_23_21_47_51_465957_483466.tiff,False,True,False,,,,,,,,,38.218845962546766,7.8006499679759145,46.01949593052268,49.790280987508595,5.0,5.0,5.0,5.0,48.0,48.0,710.0,710.0,710.0,2.0,2.0,,,,,161.53766546127113,16.147439250440485,205.47006135971515,16.95969418462342,0.010273163385552451,17.318468176973393,4,0.00016233756092933925,epoch_014,4,4000,114,0,0,3,65,4,False,1.5384615384615384e-05,1;2,96;238,2;8,0.12809589505195618;0.017743125557899475,16.98315735729194,38.8315471354872,99.94075703434646,0.32654590904712677,7.624139077961445,91.81976411491632,0.0005499459803104401,138.44575826078653,154.31848797015846,,,,,
Observation_23_March_2026/imgObs_121_Test_constellations_Exposure_33ms_img3_214537,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_121_Test_constellations_Exposure_33ms_img3_214537/img_3_tiff_2026_03_23_21_45_37_670399_146735.tiff,False,False,True,,,,,,,,,38.0769680486992,0.31998706981539726,38.3969551185146,42.09283005911857,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,epoch_014,4,1200,1168,0,28,4,65,4,False,1.5384615384615384e-05,,,,,,38.78520801663399,921.8061550054699,0.32205600291490555,6.37047179043293,914.9431681726128,,960.269307019189,964.2402930185199,,,,,
Observation_23_March_2026/imgObs_122_Test_constellations_Exposure_33ms_img3_214751,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_122_Test_constellations_Exposure_33ms_img3_214751/img_3_tiff_2026_03_23_21_47_51_659200_718769.tiff,True,True,True,161.53824100185508,16.15663162797328,205.47814225336924,16.977007145347365,0.005236240727484082,30.350037579725058,6.0,1.201121846233834e-05,38.035577978007495,79.43772594444454,117.47330392245203,121.16779095958918,6.0,6.0,15.0,1.0,228.0,104.0,2155.0,2155.0,2155.0,154.0,148.0,1.0,104.0,148.0,,161.5341395087856,16.152594193256295,205.47439487666043,16.975366077186,0.0052867977369569375,22.864194406435125,6,1.2623872472643783e-10,epoch_014,7,6000,102,0,0,6,65,7,False,1.5384615384615384e-05,1;5,96;775,1;9,0.30451539158821106;0.023330993950366974,16.852903008006894,38.55858906172216,95.4229049384594,0.32307603396475315,10.027563897892833,84.89995705895126,0.0005299225449562073,133.6584179662168,137.66054599545896,,0.004101493069498474,0.004037434716984478,0.003747376708815864,0.0056409998805631596
Observation_23_March_2026/imgObs_123_Test_constellations_Exposure_33ms_img4_214537,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_123_Test_constellations_Exposure_33ms_img4_214537/img_4_tiff_2026_03_23_21_45_37_887233_436075.tiff,False,True,False,,,,,,,,,37.89467900060117,64.12253389135003,102.0172128919512,105.61976197641343,5.0,5.0,5.0,5.0,139.0,139.0,2256.0,2256.0,2256.0,100.0,100.0,,,,,136.56827821320857,37.8172742481398,141.1340296145226,16.935087435696197,0.00826719821540135,15.961413015799874,4,0.00016233756092933925,epoch_014,1,4000,0,0,0,0,65,1,False,1.5384615384615384e-05,4;1,887;407,1;1,0.8763487935066223;0.7967232465744019,16.99022006290157,38.64897880703211,9.40299010835588,0.33325585536658764,7.595448987558484,1.3027158565819263,0.0005301553755998611,47.7187130600214,51.47024313919246,,,,,
Observation_23_March_2026/imgObs_124_Test_constellations_Exposure_33ms_img4_214751,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_124_Test_constellations_Exposure_33ms_img4_214751/img_4_tiff_2026_03_23_21_47_51_875956_948441.tiff,True,True,True,161.54248233635082,16.15974844003969,205.48714319867926,16.97768799330224,0.004716306160503771,26.02960299832856,6.0,1.201121846233834e-05,37.852279958315194,109.76686398498714,147.61914394330233,151.1191229801625,6.0,6.0,15.0,2.0,372.0,248.0,4515.0,4515.0,4515.0,188.0,181.0,2.0,248.0,181.0,,161.53889548753418,16.15592067357784,205.4837675496949,16.978390117873516,0.004694502633559266,18.482541974603418,6,1.2623872472643783e-10,epoch_014,28,6000,676,0,1,27,65,28,False,1.5384615384615384e-05,1;4,96;238,1;5,0.22172188758850098;0.028837062418460846,16.977884002572903,38.67336898110807,560.5928769800812,0.33332686871290207,10.017653927206993,550.0705190934241,0.0005499459803104401,598.9329190924764,618.9683461561799,,0.0035868488166386214,0.003827766461849791,0.0033756489843597137,0.005149849543643029
Observation_23_March_2026/imgObs_125_Test_constellations_Exposure_500ms_img1_215247,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_125_Test_constellations_Exposure_500ms_img1_215247/img_1_tiff_2026_03_23_21_52_47_314719_691466.tiff,True,True,True,115.64434158678478,27.698279066810688,122.86171838080487,16.957143978353916,0.008812878252901873,35.372951580406436,23.0,9.01983432580994e-40,38.27263507992029,2.249774057418108,40.5224091373384,44.11520704161376,40.0,30.0,70.0,1.0,6.0,4.0,83.0,83.0,83.0,1.0,1.0,1.0,4.0,1.0,,115.6467177088665,27.691334347336866,122.85706335721449,16.95722882400946,0.008809180893485634,23.93929605857735,23,9.479907355813121e-45,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,5;4,590;535,1;1,0.99776291847229;0.9962384104728699,17.067131445815097,39.99372501857579,17.768380930647254,0.3208671696484089,15.959049807861447,1.3180761598050594,0.0005599576979875565,57.44123877957463,61.271319165825844,,0.0023761220817277717,0.006944719473821692,0.004655023590387941,0.007256413640299722
Observation_23_March_2026/imgObs_126_Test_constellations_Exposure_500ms_img1_215425,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_126_Test_constellations_Exposure_500ms_img1_215425/img_1_tiff_2026_03_23_21_54_25_943772_986251.tiff,True,False,False,114.07537044112246,40.6364600852484,90.22893434945031,16.958877865898483,0.008601382798454911,29.840707036178294,22.0,6.296214782227928e-37,39.23180396668613,537.8030269639567,577.0348309306428,580.7241869624704,57.0,30.0,70.0,2.0,612.0,321.0,6754.0,6754.0,6754.0,1051.0,1051.0,2.0,321.0,1051.0,,,,,,,,,,epoch_014,65,11200,5648,0,6,65,65,65,True,1.5384615384615384e-05,,,,,,40.591697907075286,4477.233286015689,0.32233702950179577,16.00188994780183,4460.735901026055,,4517.502646893263,4537.57042507641,,,,,
Observation_23_March_2026/imgObs_127_Test_constellations_Exposure_500ms_img2_215248,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_127_Test_constellations_Exposure_500ms_img2_215248/img_2_tiff_2026_03_23_21_52_48_409854_989960.tiff,True,True,True,115.64847591125664,27.70606972342317,122.89140908628961,16.956643853965186,0.008864117158090797,29.756662075452205,25.0,1.1616603334566845e-45,38.23452501092106,4.99033194500953,43.22485695593059,47.07704298198223,45.0,30.0,70.0,1.0,32.0,30.0,552.0,552.0,552.0,1.0,1.0,1.0,30.0,1.0,,115.65050978683209,27.70089176322272,122.88976104376272,16.95716179962447,0.008828293327937865,22.310011903301277,25,1.220912928365065e-50,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,5;4,590;387,1;1,0.9971036911010742;0.9804925918579102,17.065256115441844,40.23769195191562,18.7250308226794,0.3294060006737709,16.904199961572886,1.3218359090387821,0.0005299225449562073,58.63331677392125,62.38561705686152,,0.0020338755754494287,0.005177960200448695,0.0016480425268952104,0.005482141416206088
Observation_23_March_2026/imgObs_128_Test_constellations_Exposure_500ms_img2_215427,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_128_Test_constellations_Exposure_500ms_img2_215427/img_2_tiff_2026_03_23_21_54_27_039199_274826.tiff,True,True,True,114.06407196028474,40.63776196693974,90.27624085501496,16.96056900916103,0.008967917194003474,19.396583300735234,21.0,3.8052861317873226e-34,38.879127940163016,17.783252988010645,56.66238092817366,60.392097919248044,45.0,30.0,70.0,1.0,180.0,94.0,488.0,488.0,488.0,22.0,22.0,1.0,94.0,22.0,,114.06587301859943,40.63744006120562,90.2752419246919,16.960568420318722,0.008970425337222403,18.730824913052324,21,3.9993816614214844e-39,epoch_014,3,11200,363,0,0,2,65,3,False,1.5384615384615384e-05,0;2,1675;1278,7;6,0.011879874393343925;0.027981067076325417,16.990057592097617,40.25127203203738,304.1892549954355,0.32023689709603786,16.211416805163026,287.48658299446106,0.0005201436579227448,344.1202901303768,373.8242129329592,,0.0018010583146974568,0.0003219057341183884,0.0009989303230639734,0.0014041202502240355
Observation_23_March_2026/imgObs_129_Test_constellations_Exposure_500ms_img3_215249,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_129_Test_constellations_Exposure_500ms_img3_215249/img_3_tiff_2026_03_23_21_52_49_503029_328679.tiff,True,True,True,115.64573602596472,27.710424708858632,122.88515105996096,16.960209012655298,0.008835208193447625,38.44827192635475,24.0,1.1101057573626384e-42,39.50603003613651,4.970222013071179,44.47625204920769,51.911127055063844,50.0,30.0,70.0,1.0,32.0,30.0,552.0,552.0,552.0,1.0,1.0,1.0,30.0,1.0,,115.64827200230162,27.70213639261754,122.88203670068434,16.95962214866747,0.008856084786661137,22.954772229383288,24,1.166728717493111e-47,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;4,590;387,1;1,0.9977913498878479;0.9804708957672119,17.074941615520896,40.58675793930888,17.790380166843534,0.32057613134384155,15.973429894074798,1.3276850804686546,0.0005101319402456284,58.056561974808574,77.74174306541681,,0.002535976336901058,0.008288316241092275,0.0031143592766227357,0.008587033577026969
Observation_23_March_2026/imgObs_130_Test_constellations_Exposure_500ms_img3_215428,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_130_Test_constellations_Exposure_500ms_img3_215428/img_3_tiff_2026_03_23_21_54_28_135341_083295.tiff,True,True,True,114.0740030376389,40.6306249847245,90.2684121967775,16.95838200965138,0.008914509927162532,29.562217189776792,21.0,3.8052861317873226e-34,38.41754305176437,22.87210407666862,61.28964712843299,65.10209303814918,48.0,30.0,70.0,2.0,228.0,142.0,919.0,919.0,919.0,24.0,24.0,2.0,142.0,24.0,,114.07192193548593,40.63682982218125,90.26783987986504,16.958811826133754,0.008944531804614835,18.59571070394861,21,3.9993816614214844e-39,epoch_014,1,11200,174,0,0,0,65,1,False,1.5384615384615384e-05,6;4,3119;1648,8;5,0.01552627608180046;0.04100171476602554,16.918823899991715,40.32251099124551,154.48835701681674,0.3279170487076044,16.187557950615883,137.80330400913954,0.0005098991096019745,194.48295095935464,206.8788488395512,,0.0020811021529709706,0.006204837456749601,0.0005723169124678407,0.0064026767881701545
